datetime,block,units,day_type,hour
2025-01-06 03:00:00,Block_B,16.58,Weekday,3
2025-01-06 04:00:00,Block_B,17.56,Weekday,4
2025-01-06 05:00:00,Block_B,18.28,Weekday,5
2025-01-06 06:00:00,Block_B,20.24,Weekday,6
2025-01-06 07:00:00,Block_B,21.86,Weekday,7
2025-01-06 08:00:00,Block_B,24.53,Weekday,8
2025-01-06 09:00:00,Block_B,20.33,Weekday,9
2025-01-06 10:00:00,Block_B,21.52,Weekday,10
2025-01-06 11:00:00,Block_B,17.3,Weekday,11
2025-01-06 12:00:00,Block_B,15.26,Weekday,12
2025-01-06 13:00:00,Block_B,20.28,Weekday,13
2025-01-06 14:00:00,Block_B,15.56,Weekday,14
2025-01-06 15:00:00,Block_B,16.24,Weekday,15
2025-01-06 16:00:00,Block_B,17.85,Weekday,16
2025-01-06 17:00:00,Block_B,16.95,Weekday,17
2025-01-06 18:00:00,Block_B,25.78,Weekday,18
2025-01-06 19:00:00,Block_B,22.72,Weekday,19
2025-01-06 20:00:00,Block_B,29.11,Weekday,20
2025-01-06 21:00:00,Block_B,26.31,Weekday,21
2025-01-06 22:00:00,Block_B,22.59,Weekday,22
2025-01-06 23:00:00,Block_B,15.13,Weekday,23
2025-01-07 00:00:00,Block_B,16.53,Weekday,0
2025-01-07 01:00:00,Block_B,17.03,Weekday,1
2025-01-07 02:00:00,Block_B,16.94,Weekday,2
2025-01-07 03:00:00,Block_B,18.77,Weekday,3
2025-01-07 04:00:00,Block_B,17.19,Weekday,4
2025-01-07 05:00:00,Block_B,18.25,Weekday,5
2025-01-07 06:00:00,Block_B,23.1,Weekday,6
2025-01-07 07:00:00,Block_B,18.88,Weekday,7
2025-01-07 08:00:00,Block_B,20.14,Weekday,8
2025-01-07 09:00:00,Block_B,21.67,Weekday,9
2025-01-07 10:00:00,Block_B,22.91,Weekday,10
2025-01-07 11:00:00,Block_B,18.42,Weekday,11
2025-01-07 12:00:00,Block_B,16.79,Weekday,12
2025-01-07 13:00:00,Block_B,17.02,Weekday,13
2025-01-07 14:00:00,Block_B,17.24,Weekday,14
2025-01-07 15:00:00,Block_B,18.35,Weekday,15
2025-01-07 16:00:00,Block_B,17.8,Weekday,16
2025-01-07 17:00:00,Block_B,19.3,Weekday,17
2025-01-07 18:00:00,Block_B,24.24,Weekday,18
2025-01-07 19:00:00,Block_B,28.7,Weekday,19
2025-01-07 20:00:00,Block_B,30.71,Weekday,20
2025-01-07 21:00:00,Block_B,28.57,Weekday,21
2025-01-07 22:00:00,Block_B,27.72,Weekday,22
2025-01-07 23:00:00,Block_B,18.22,Weekday,23
2025-01-08 00:00:00,Block_B,18.83,Weekday,0
2025-01-08 01:00:00,Block_B,16.4,Weekday,1
2025-01-08 02:00:00,Block_B,17.84,Weekday,2
2025-01-08 03:00:00,Block_B,16.84,Weekday,3
2025-01-08 04:00:00,Block_B,19.0,Weekday,4
2025-01-08 05:00:00,Block_B,19.12,Weekday,5
2025-01-08 06:00:00,Block_B,20.99,Weekday,6
2025-01-08 07:00:00,Block_B,24.19,Weekday,7
2025-01-08 08:00:00,Block_B,21.77,Weekday,8
2025-01-08 09:00:00,Block_B,20.29,Weekday,9
2025-01-08 10:00:00,Block_B,24.9,Weekday,10
2025-01-08 11:00:00,Block_B,17.9,Weekday,11
2025-01-08 12:00:00,Block_B,17.89,Weekday,12
2025-01-08 13:00:00,Block_B,17.71,Weekday,13
2025-01-08 14:00:00,Block_B,18.26,Weekday,14
2025-01-08 15:00:00,Block_B,19.9,Weekday,15
2025-01-08 16:00:00,Block_B,16.83,Weekday,16
2025-01-08 17:00:00,Block_B,20.18,Weekday,17
2025-01-08 18:00:00,Block_B,25.21,Weekday,18
2025-01-08 19:00:00,Block_B,23.99,Weekday,19
2025-01-08 20:00:00,Block_B,24.55,Weekday,20
2025-01-08 21:00:00,Block_B,26.33,Weekday,21
2025-01-08 22:00:00,Block_B,27.19,Weekday,22
2025-01-08 23:00:00,Block_B,16.06,Weekday,23
2025-01-09 00:00:00,Block_B,15.69,Weekday,0
2025-01-09 01:00:00,Block_B,19.54,Weekday,1
2025-01-09 02:00:00,Block_B,18.36,Weekday,2
2025-01-09 03:00:00,Block_B,17.77,Weekday,3
2025-01-09 04:00:00,Block_B,17.66,Weekday,4
2025-01-09 05:00:00,Block_B,18.24,Weekday,5
2025-01-09 06:00:00,Block_B,24.26,Weekday,6
2025-01-09 07:00:00,Block_B,21.56,Weekday,7
2025-01-09 08:00:00,Block_B,22.7,Weekday,8
2025-01-09 09:00:00,Block_B,22.11,Weekday,9
2025-01-09 10:00:00,Block_B,20.52,Weekday,10
2025-01-09 11:00:00,Block_B,17.0,Weekday,11
2025-01-09 12:00:00,Block_B,16.98,Weekday,12
2025-01-09 13:00:00,Block_B,16.46,Weekday,13
2025-01-09 14:00:00,Block_B,17.0,Weekday,14
2025-01-09 15:00:00,Block_B,16.06,Weekday,15
2025-01-09 16:00:00,Block_B,18.1,Weekday,16
2025-01-09 17:00:00,Block_B,17.97,Weekday,17
2025-01-09 18:00:00,Block_B,24.27,Weekday,18
2025-01-09 19:00:00,Block_B,26.49,Weekday,19
2025-01-09 20:00:00,Block_B,26.1,Weekday,20
2025-01-09 21:00:00,Block_B,27.01,Weekday,21
2025-01-09 22:00:00,Block_B,26.21,Weekday,22
2025-01-09 23:00:00,Block_B,16.97,Weekday,23
2025-01-10 00:00:00,Block_B,20.3,Weekday,0
2025-01-10 01:00:00,Block_B,17.48,Weekday,1
2025-01-10 02:00:00,Block_B,18.44,Weekday,2
2025-01-10 03:00:00,Block_B,17.77,Weekday,3
2025-01-10 04:00:00,Block_B,14.8,Weekday,4
2025-01-10 05:00:00,Block_B,17.82,Weekday,5
2025-01-10 06:00:00,Block_B,26.01,Weekday,6
2025-01-10 07:00:00,Block_B,22.27,Weekday,7
2025-01-10 08:00:00,Block_B,23.42,Weekday,8
2025-01-10 09:00:00,Block_B,26.3,Weekday,9
2025-01-10 10:00:00,Block_B,24.14,Weekday,10
2025-01-10 11:00:00,Block_B,15.93,Weekday,11
2025-01-10 12:00:00,Block_B,19.46,Weekday,12
2025-01-10 13:00:00,Block_B,15.59,Weekday,13
2025-01-10 14:00:00,Block_B,16.18,Weekday,14
2025-01-10 15:00:00,Block_B,17.69,Weekday,15
2025-01-10 16:00:00,Block_B,18.95,Weekday,16
2025-01-10 17:00:00,Block_B,18.16,Weekday,17
2025-01-10 18:00:00,Block_B,28.08,Weekday,18
2025-01-10 19:00:00,Block_B,27.85,Weekday,19
2025-01-10 20:00:00,Block_B,26.32,Weekday,20
2025-01-10 21:00:00,Block_B,23.61,Weekday,21
2025-01-10 22:00:00,Block_B,30.18,Weekday,22
2025-01-10 23:00:00,Block_B,19.64,Weekday,23
2025-01-11 00:00:00,Block_B,17.5,Weekend,0
2025-01-11 01:00:00,Block_B,17.65,Weekend,1
2025-01-11 02:00:00,Block_B,16.92,Weekend,2
2025-01-11 03:00:00,Block_B,17.74,Weekend,3
2025-01-11 04:00:00,Block_B,16.12,Weekend,4
2025-01-11 05:00:00,Block_B,17.98,Weekend,5
2025-01-11 06:00:00,Block_B,24.84,Weekend,6
2025-01-11 07:00:00,Block_B,21.17,Weekend,7
2025-01-11 08:00:00,Block_B,20.07,Weekend,8
2025-01-11 09:00:00,Block_B,22.0,Weekend,9
2025-01-11 10:00:00,Block_B,21.15,Weekend,10
2025-01-11 11:00:00,Block_B,15.83,Weekend,11
2025-01-11 12:00:00,Block_B,17.84,Weekend,12
2025-01-11 13:00:00,Block_B,18.89,Weekend,13
2025-01-11 14:00:00,Block_B,18.82,Weekend,14
2025-01-11 15:00:00,Block_B,17.9,Weekend,15
2025-01-11 16:00:00,Block_B,17.92,Weekend,16
2025-01-11 17:00:00,Block_B,17.67,Weekend,17
2025-01-11 18:00:00,Block_B,23.23,Weekend,18
2025-01-11 19:00:00,Block_B,24.2,Weekend,19
2025-01-11 20:00:00,Block_B,29.1,Weekend,20
2025-01-11 21:00:00,Block_B,24.09,Weekend,21
2025-01-11 22:00:00,Block_B,29.36,Weekend,22
2025-01-11 23:00:00,Block_B,16.22,Weekend,23
2025-01-12 00:00:00,Block_B,17.88,Weekend,0
2025-01-12 01:00:00,Block_B,15.64,Weekend,1
2025-01-12 02:00:00,Block_B,15.6,Weekend,2
2025-01-12 03:00:00,Block_B,16.07,Weekend,3
2025-01-12 04:00:00,Block_B,17.53,Weekend,4
2025-01-12 05:00:00,Block_B,17.28,Weekend,5
2025-01-12 06:00:00,Block_B,23.81,Weekend,6
2025-01-12 07:00:00,Block_B,25.62,Weekend,7
2025-01-12 08:00:00,Block_B,21.21,Weekend,8
2025-01-12 09:00:00,Block_B,22.93,Weekend,9
2025-01-12 10:00:00,Block_B,22.11,Weekend,10
2025-01-12 11:00:00,Block_B,16.95,Weekend,11
2025-01-12 12:00:00,Block_B,18.14,Weekend,12
2025-01-12 13:00:00,Block_B,16.23,Weekend,13
2025-01-12 14:00:00,Block_B,15.95,Weekend,14
2025-01-12 15:00:00,Block_B,15.7,Weekend,15
2025-01-12 16:00:00,Block_B,17.71,Weekend,16
2025-01-12 17:00:00,Block_B,18.07,Weekend,17
2025-01-12 18:00:00,Block_B,30.45,Weekend,18
2025-01-12 19:00:00,Block_B,25.29,Weekend,19
2025-01-12 20:00:00,Block_B,30.13,Weekend,20
2025-01-12 21:00:00,Block_B,23.76,Weekend,21
2025-01-12 22:00:00,Block_B,25.2,Weekend,22
2025-01-12 23:00:00,Block_B,19.37,Weekend,23
2025-01-13 00:00:00,Block_B,16.47,Weekday,0
2025-01-13 01:00:00,Block_B,17.87,Weekday,1
2025-01-13 02:00:00,Block_B,19.72,Weekday,2
2025-01-13 03:00:00,Block_B,17.5,Weekday,3
2025-01-13 04:00:00,Block_B,17.33,Weekday,4
2025-01-13 05:00:00,Block_B,16.71,Weekday,5
2025-01-13 06:00:00,Block_B,23.9,Weekday,6
2025-01-13 07:00:00,Block_B,20.53,Weekday,7
2025-01-13 08:00:00,Block_B,21.38,Weekday,8
2025-01-13 09:00:00,Block_B,19.57,Weekday,9
2025-01-13 10:00:00,Block_B,24.31,Weekday,10
2025-01-13 11:00:00,Block_B,19.07,Weekday,11
2025-01-13 12:00:00,Block_B,17.88,Weekday,12
2025-01-13 13:00:00,Block_B,17.47,Weekday,13
2025-01-13 14:00:00,Block_B,16.8,Weekday,14
2025-01-13 15:00:00,Block_B,16.75,Weekday,15
2025-01-13 16:00:00,Block_B,17.2,Weekday,16
2025-01-13 17:00:00,Block_B,15.5,Weekday,17
2025-01-13 18:00:00,Block_B,25.5,Weekday,18
2025-01-13 19:00:00,Block_B,30.97,Weekday,19
2025-01-13 20:00:00,Block_B,23.56,Weekday,20
2025-01-13 21:00:00,Block_B,24.8,Weekday,21
2025-01-13 22:00:00,Block_B,24.1,Weekday,22
2025-01-13 23:00:00,Block_B,17.83,Weekday,23
2025-01-14 00:00:00,Block_B,17.94,Weekday,0
2025-01-14 01:00:00,Block_B,16.76,Weekday,1
2025-01-14 02:00:00,Block_B,17.49,Weekday,2
2025-01-14 03:00:00,Block_B,17.03,Weekday,3
2025-01-14 04:00:00,Block_B,18.82,Weekday,4
2025-01-14 05:00:00,Block_B,19.22,Weekday,5
2025-01-14 06:00:00,Block_B,21.89,Weekday,6
2025-01-14 07:00:00,Block_B,19.24,Weekday,7
2025-01-14 08:00:00,Block_B,24.04,Weekday,8
2025-01-14 09:00:00,Block_B,21.26,Weekday,9
2025-01-14 10:00:00,Block_B,22.05,Weekday,10
2025-01-14 11:00:00,Block_B,17.92,Weekday,11
2025-01-14 12:00:00,Block_B,19.38,Weekday,12
2025-01-14 13:00:00,Block_B,17.51,Weekday,13
2025-01-14 14:00:00,Block_B,19.57,Weekday,14
2025-01-14 15:00:00,Block_B,17.13,Weekday,15
2025-01-14 16:00:00,Block_B,18.15,Weekday,16
2025-01-14 17:00:00,Block_B,17.92,Weekday,17
2025-01-14 18:00:00,Block_B,22.56,Weekday,18
2025-01-14 19:00:00,Block_B,24.86,Weekday,19
2025-01-14 20:00:00,Block_B,24.03,Weekday,20
2025-01-14 21:00:00,Block_B,21.63,Weekday,21
2025-01-14 22:00:00,Block_B,26.42,Weekday,22
2025-01-14 23:00:00,Block_B,17.12,Weekday,23
2025-01-15 00:00:00,Block_B,20.32,Weekday,0
2025-01-15 01:00:00,Block_B,17.3,Weekday,1
2025-01-15 02:00:00,Block_B,16.96,Weekday,2
2025-01-15 03:00:00,Block_B,18.3,Weekday,3
2025-01-15 04:00:00,Block_B,18.27,Weekday,4
2025-01-15 05:00:00,Block_B,17.95,Weekday,5
2025-01-15 06:00:00,Block_B,20.94,Weekday,6
2025-01-15 07:00:00,Block_B,22.09,Weekday,7
2025-01-15 08:00:00,Block_B,22.29,Weekday,8
2025-01-15 09:00:00,Block_B,25.7,Weekday,9
2025-01-15 10:00:00,Block_B,20.98,Weekday,10
2025-01-15 11:00:00,Block_B,16.62,Weekday,11
2025-01-15 12:00:00,Block_B,18.2,Weekday,12
2025-01-15 13:00:00,Block_B,17.54,Weekday,13
2025-01-15 14:00:00,Block_B,17.36,Weekday,14
2025-01-15 15:00:00,Block_B,14.5,Weekday,15
2025-01-15 16:00:00,Block_B,15.96,Weekday,16
2025-01-15 17:00:00,Block_B,18.77,Weekday,17
2025-01-15 18:00:00,Block_B,27.57,Weekday,18
2025-01-15 19:00:00,Block_B,21.84,Weekday,19
2025-01-15 20:00:00,Block_B,31.13,Weekday,20
2025-01-15 21:00:00,Block_B,24.82,Weekday,21
2025-01-15 22:00:00,Block_B,26.35,Weekday,22
2025-01-15 23:00:00,Block_B,17.28,Weekday,23
2025-01-16 00:00:00,Block_B,16.76,Weekday,0
2025-01-16 01:00:00,Block_B,15.55,Weekday,1
2025-01-16 02:00:00,Block_B,19.21,Weekday,2
2025-01-16 03:00:00,Block_B,16.38,Weekday,3
2025-01-16 04:00:00,Block_B,15.89,Weekday,4
2025-01-16 05:00:00,Block_B,18.54,Weekday,5
2025-01-16 06:00:00,Block_B,22.59,Weekday,6
2025-01-16 07:00:00,Block_B,24.03,Weekday,7
2025-01-16 08:00:00,Block_B,21.54,Weekday,8
2025-01-16 09:00:00,Block_B,23.01,Weekday,9
2025-01-16 10:00:00,Block_B,22.41,Weekday,10
2025-01-16 11:00:00,Block_B,16.93,Weekday,11
2025-01-16 12:00:00,Block_B,17.75,Weekday,12
2025-01-16 13:00:00,Block_B,16.74,Weekday,13
2025-01-16 14:00:00,Block_B,19.19,Weekday,14
2025-01-16 15:00:00,Block_B,16.34,Weekday,15
2025-01-16 16:00:00,Block_B,17.84,Weekday,16
2025-01-16 17:00:00,Block_B,18.22,Weekday,17
2025-01-16 18:00:00,Block_B,24.54,Weekday,18
2025-01-16 19:00:00,Block_B,27.57,Weekday,19
2025-01-16 20:00:00,Block_B,27.52,Weekday,20
2025-01-16 21:00:00,Block_B,28.07,Weekday,21
2025-01-16 22:00:00,Block_B,24.27,Weekday,22
2025-01-16 23:00:00,Block_B,19.73,Weekday,23
2025-01-17 00:00:00,Block_B,18.19,Weekday,0
2025-01-17 01:00:00,Block_B,18.4,Weekday,1
2025-01-17 02:00:00,Block_B,17.1,Weekday,2
2025-01-17 03:00:00,Block_B,20.19,Weekday,3
2025-01-17 04:00:00,Block_B,16.43,Weekday,4
2025-01-17 05:00:00,Block_B,18.18,Weekday,5
2025-01-17 06:00:00,Block_B,21.45,Weekday,6
2025-01-17 07:00:00,Block_B,23.31,Weekday,7
2025-01-17 08:00:00,Block_B,24.75,Weekday,8
2025-01-17 09:00:00,Block_B,24.21,Weekday,9
2025-01-17 10:00:00,Block_B,24.75,Weekday,10
2025-01-17 11:00:00,Block_B,15.22,Weekday,11
2025-01-17 12:00:00,Block_B,18.28,Weekday,12
2025-01-17 13:00:00,Block_B,17.66,Weekday,13
2025-01-17 14:00:00,Block_B,15.72,Weekday,14
2025-01-17 15:00:00,Block_B,16.44,Weekday,15
2025-01-17 16:00:00,Block_B,15.52,Weekday,16
2025-01-17 17:00:00,Block_B,18.1,Weekday,17
2025-01-17 18:00:00,Block_B,23.39,Weekday,18
2025-01-17 19:00:00,Block_B,27.8,Weekday,19
2025-01-17 20:00:00,Block_B,29.61,Weekday,20
2025-01-17 21:00:00,Block_B,25.65,Weekday,21
2025-01-17 22:00:00,Block_B,25.71,Weekday,22
2025-01-17 23:00:00,Block_B,19.68,Weekday,23
2025-01-18 00:00:00,Block_B,16.55,Weekend,0
2025-01-18 01:00:00,Block_B,18.0,Weekend,1
2025-01-18 02:00:00,Block_B,16.47,Weekend,2
2025-01-18 03:00:00,Block_B,16.02,Weekend,3
2025-01-18 04:00:00,Block_B,18.29,Weekend,4
2025-01-18 05:00:00,Block_B,14.95,Weekend,5
2025-01-18 06:00:00,Block_B,20.79,Weekend,6
2025-01-18 07:00:00,Block_B,25.48,Weekend,7
2025-01-18 08:00:00,Block_B,22.4,Weekend,8
2025-01-18 09:00:00,Block_B,22.34,Weekend,9
2025-01-18 10:00:00,Block_B,21.23,Weekend,10
2025-01-18 11:00:00,Block_B,19.03,Weekend,11
2025-01-18 12:00:00,Block_B,17.5,Weekend,12
2025-01-18 13:00:00,Block_B,15.68,Weekend,13
2025-01-18 14:00:00,Block_B,15.39,Weekend,14
2025-01-18 15:00:00,Block_B,19.1,Weekend,15
2025-01-18 16:00:00,Block_B,17.62,Weekend,16
2025-01-18 17:00:00,Block_B,19.11,Weekend,17
2025-01-18 18:00:00,Block_B,25.37,Weekend,18
2025-01-18 19:00:00,Block_B,27.37,Weekend,19
2025-01-18 20:00:00,Block_B,24.1,Weekend,20
2025-01-18 21:00:00,Block_B,25.42,Weekend,21
2025-01-18 22:00:00,Block_B,24.55,Weekend,22
2025-01-18 23:00:00,Block_B,17.72,Weekend,23
2025-01-19 00:00:00,Block_B,16.91,Weekend,0
2025-01-19 01:00:00,Block_B,16.31,Weekend,1
2025-01-19 02:00:00,Block_B,16.96,Weekend,2
2025-01-19 03:00:00,Block_B,14.52,Weekend,3
2025-01-19 04:00:00,Block_B,17.84,Weekend,4
2025-01-19 05:00:00,Block_B,16.34,Weekend,5
2025-01-19 06:00:00,Block_B,21.87,Weekend,6
2025-01-19 07:00:00,Block_B,22.48,Weekend,7
2025-01-19 08:00:00,Block_B,22.77,Weekend,8
2025-01-19 09:00:00,Block_B,24.48,Weekend,9
2025-01-19 10:00:00,Block_B,19.09,Weekend,10
2025-01-19 11:00:00,Block_B,18.88,Weekend,11
2025-01-19 12:00:00,Block_B,17.28,Weekend,12
2025-01-19 13:00:00,Block_B,15.02,Weekend,13
2025-01-19 14:00:00,Block_B,16.99,Weekend,14
2025-01-19 15:00:00,Block_B,13.81,Weekend,15
2025-01-19 16:00:00,Block_B,17.02,Weekend,16
2025-01-19 17:00:00,Block_B,17.35,Weekend,17
2025-01-19 18:00:00,Block_B,22.71,Weekend,18
2025-01-19 19:00:00,Block_B,29.22,Weekend,19
2025-01-19 20:00:00,Block_B,28.43,Weekend,20
2025-01-19 21:00:00,Block_B,24.82,Weekend,21
2025-01-19 22:00:00,Block_B,28.45,Weekend,22
2025-01-19 23:00:00,Block_B,18.06,Weekend,23
2025-01-20 00:00:00,Block_B,18.36,Weekday,0
2025-01-20 01:00:00,Block_B,18.3,Weekday,1
2025-01-20 02:00:00,Block_B,17.09,Weekday,2
2025-01-20 03:00:00,Block_B,17.83,Weekday,3
2025-01-20 04:00:00,Block_B,16.2,Weekday,4
2025-01-20 05:00:00,Block_B,19.0,Weekday,5
2025-01-20 06:00:00,Block_B,23.07,Weekday,6
2025-01-20 07:00:00,Block_B,24.47,Weekday,7
2025-01-20 08:00:00,Block_B,25.98,Weekday,8
2025-01-20 09:00:00,Block_B,20.26,Weekday,9
2025-01-20 10:00:00,Block_B,21.27,Weekday,10
2025-01-20 11:00:00,Block_B,17.28,Weekday,11
2025-01-20 12:00:00,Block_B,15.47,Weekday,12
2025-01-20 13:00:00,Block_B,16.29,Weekday,13
2025-01-20 14:00:00,Block_B,16.93,Weekday,14
2025-01-20 15:00:00,Block_B,17.19,Weekday,15
2025-01-20 16:00:00,Block_B,18.72,Weekday,16
2025-01-20 17:00:00,Block_B,15.72,Weekday,17
2025-01-20 18:00:00,Block_B,30.3,Weekday,18
2025-01-20 19:00:00,Block_B,28.93,Weekday,19
2025-01-20 20:00:00,Block_B,22.87,Weekday,20
2025-01-20 21:00:00,Block_B,25.4,Weekday,21
2025-01-20 22:00:00,Block_B,26.22,Weekday,22
2025-01-20 23:00:00,Block_B,19.02,Weekday,23
2025-01-21 00:00:00,Block_B,17.52,Weekday,0
2025-01-21 01:00:00,Block_B,16.67,Weekday,1
2025-01-21 02:00:00,Block_B,16.73,Weekday,2
2025-01-21 03:00:00,Block_B,15.05,Weekday,3
2025-01-21 04:00:00,Block_B,19.15,Weekday,4
2025-01-21 05:00:00,Block_B,15.5,Weekday,5
2025-01-21 06:00:00,Block_B,23.44,Weekday,6
2025-01-21 07:00:00,Block_B,24.41,Weekday,7
2025-01-21 08:00:00,Block_B,22.99,Weekday,8
2025-01-21 09:00:00,Block_B,20.6,Weekday,9
2025-01-21 10:00:00,Block_B,20.54,Weekday,10
2025-01-21 11:00:00,Block_B,17.3,Weekday,11
2025-01-21 12:00:00,Block_B,20.84,Weekday,12
2025-01-21 13:00:00,Block_B,18.11,Weekday,13
2025-01-21 14:00:00,Block_B,17.45,Weekday,14
2025-01-21 15:00:00,Block_B,19.84,Weekday,15
2025-01-21 16:00:00,Block_B,16.95,Weekday,16
2025-01-21 17:00:00,Block_B,16.94,Weekday,17
2025-01-21 18:00:00,Block_B,24.57,Weekday,18
2025-01-21 19:00:00,Block_B,29.16,Weekday,19
2025-01-21 20:00:00,Block_B,25.38,Weekday,20
2025-01-21 21:00:00,Block_B,26.71,Weekday,21
2025-01-21 22:00:00,Block_B,25.28,Weekday,22
2025-01-21 23:00:00,Block_B,19.44,Weekday,23
2025-01-22 00:00:00,Block_B,17.91,Weekday,0
2025-01-22 01:00:00,Block_B,18.42,Weekday,1
2025-01-22 02:00:00,Block_B,16.54,Weekday,2
2025-01-22 03:00:00,Block_B,18.56,Weekday,3
2025-01-22 04:00:00,Block_B,17.39,Weekday,4
2025-01-22 05:00:00,Block_B,17.9,Weekday,5
2025-01-22 06:00:00,Block_B,23.07,Weekday,6
2025-01-22 07:00:00,Block_B,22.47,Weekday,7
2025-01-22 08:00:00,Block_B,22.02,Weekday,8
2025-01-22 09:00:00,Block_B,24.75,Weekday,9
2025-01-22 10:00:00,Block_B,24.04,Weekday,10
2025-01-22 11:00:00,Block_B,18.14,Weekday,11
2025-01-22 12:00:00,Block_B,17.13,Weekday,12
2025-01-22 13:00:00,Block_B,17.11,Weekday,13
2025-01-22 14:00:00,Block_B,18.04,Weekday,14
2025-01-22 15:00:00,Block_B,18.2,Weekday,15
2025-01-22 16:00:00,Block_B,18.56,Weekday,16
2025-01-22 17:00:00,Block_B,16.7,Weekday,17
2025-01-22 18:00:00,Block_B,25.3,Weekday,18
2025-01-22 19:00:00,Block_B,27.6,Weekday,19
2025-01-22 20:00:00,Block_B,28.44,Weekday,20
2025-01-22 21:00:00,Block_B,23.28,Weekday,21
2025-01-22 22:00:00,Block_B,28.6,Weekday,22
2025-01-22 23:00:00,Block_B,18.97,Weekday,23
2025-01-23 00:00:00,Block_B,18.34,Weekday,0
2025-01-23 01:00:00,Block_B,17.14,Weekday,1
2025-01-23 02:00:00,Block_B,17.92,Weekday,2
2025-01-23 03:00:00,Block_B,15.02,Weekday,3
2025-01-23 04:00:00,Block_B,19.36,Weekday,4
2025-01-23 05:00:00,Block_B,18.61,Weekday,5
2025-01-23 06:00:00,Block_B,21.4,Weekday,6
2025-01-23 07:00:00,Block_B,23.35,Weekday,7
2025-01-23 08:00:00,Block_B,23.66,Weekday,8
2025-01-23 09:00:00,Block_B,23.49,Weekday,9
2025-01-23 10:00:00,Block_B,21.46,Weekday,10
2025-01-23 11:00:00,Block_B,16.89,Weekday,11
2025-01-23 12:00:00,Block_B,16.42,Weekday,12
2025-01-23 13:00:00,Block_B,16.64,Weekday,13
2025-01-23 14:00:00,Block_B,16.69,Weekday,14
2025-01-23 15:00:00,Block_B,18.06,Weekday,15
2025-01-23 16:00:00,Block_B,19.51,Weekday,16
2025-01-23 17:00:00,Block_B,17.25,Weekday,17
2025-01-23 18:00:00,Block_B,27.37,Weekday,18
2025-01-23 19:00:00,Block_B,24.19,Weekday,19
2025-01-23 20:00:00,Block_B,22.55,Weekday,20
2025-01-23 21:00:00,Block_B,27.66,Weekday,21
2025-01-23 22:00:00,Block_B,29.81,Weekday,22
2025-01-23 23:00:00,Block_B,18.9,Weekday,23
2025-01-24 00:00:00,Block_B,17.59,Weekday,0
2025-01-24 01:00:00,Block_B,20.88,Weekday,1
2025-01-24 02:00:00,Block_B,18.52,Weekday,2
2025-01-24 03:00:00,Block_B,18.19,Weekday,3
2025-01-24 04:00:00,Block_B,18.83,Weekday,4
2025-01-24 05:00:00,Block_B,18.2,Weekday,5
2025-01-24 06:00:00,Block_B,23.6,Weekday,6
2025-01-24 07:00:00,Block_B,18.61,Weekday,7
2025-01-24 08:00:00,Block_B,20.51,Weekday,8
2025-01-24 09:00:00,Block_B,23.35,Weekday,9
2025-01-24 10:00:00,Block_B,23.17,Weekday,10
2025-01-24 11:00:00,Block_B,17.52,Weekday,11
2025-01-24 12:00:00,Block_B,15.8,Weekday,12
2025-01-24 13:00:00,Block_B,17.27,Weekday,13
2025-01-24 14:00:00,Block_B,15.13,Weekday,14
2025-01-24 15:00:00,Block_B,17.11,Weekday,15
2025-01-24 16:00:00,Block_B,16.36,Weekday,16
2025-01-24 17:00:00,Block_B,15.82,Weekday,17
2025-01-24 18:00:00,Block_B,25.49,Weekday,18
2025-01-24 19:00:00,Block_B,22.45,Weekday,19
2025-01-24 20:00:00,Block_B,28.52,Weekday,20
2025-01-24 21:00:00,Block_B,27.23,Weekday,21
2025-01-24 22:00:00,Block_B,25.61,Weekday,22
2025-01-24 23:00:00,Block_B,16.47,Weekday,23
2025-01-25 00:00:00,Block_B,18.53,Weekend,0
2025-01-25 01:00:00,Block_B,16.03,Weekend,1
2025-01-25 02:00:00,Block_B,16.68,Weekend,2
2025-01-25 03:00:00,Block_B,16.43,Weekend,3
2025-01-25 04:00:00,Block_B,20.3,Weekend,4
2025-01-25 05:00:00,Block_B,15.2,Weekend,5
2025-01-25 06:00:00,Block_B,22.03,Weekend,6
2025-01-25 07:00:00,Block_B,22.24,Weekend,7
2025-01-25 08:00:00,Block_B,21.38,Weekend,8
2025-01-25 09:00:00,Block_B,22.7,Weekend,9
2025-01-25 10:00:00,Block_B,25.04,Weekend,10
2025-01-25 11:00:00,Block_B,16.26,Weekend,11
2025-01-25 12:00:00,Block_B,18.25,Weekend,12
2025-01-25 13:00:00,Block_B,18.09,Weekend,13
2025-01-25 14:00:00,Block_B,17.89,Weekend,14
2025-01-25 15:00:00,Block_B,17.68,Weekend,15
2025-01-25 16:00:00,Block_B,17.16,Weekend,16
2025-01-25 17:00:00,Block_B,16.93,Weekend,17
2025-01-25 18:00:00,Block_B,27.4,Weekend,18
2025-01-25 19:00:00,Block_B,24.52,Weekend,19
2025-01-25 20:00:00,Block_B,28.05,Weekend,20
2025-01-25 21:00:00,Block_B,24.29,Weekend,21
2025-01-25 22:00:00,Block_B,25.0,Weekend,22
2025-01-25 23:00:00,Block_B,19.44,Weekend,23
2025-01-26 00:00:00,Block_B,17.37,Weekend,0
2025-01-26 01:00:00,Block_B,16.82,Weekend,1
2025-01-26 02:00:00,Block_B,16.63,Weekend,2
2025-01-26 03:00:00,Block_B,18.45,Weekend,3
2025-01-26 04:00:00,Block_B,18.32,Weekend,4
